,date,0,1,2
3782,2022-03-24 06:20:00,30.373870849609375,[-0.8236284],31.197500228881836
3783,2022-03-24 06:30:00,30.373870849609375,[-0.8236284],31.197500228881836
3784,2022-03-24 06:40:00,30.373870849609375,[-0.8236284],31.197500228881836
3785,2022-03-24 06:50:00,30.373870849609375,[-0.8236284],31.197500228881836
3786,2022-03-24 07:00:00,30.20698356628418,[-0.80501527],31.011999130249023
3787,2022-03-24 07:10:00,30.20698356628418,[-0.80501527],31.011999130249023
3788,2022-03-24 07:20:00,30.20698356628418,[-0.80501527],31.011999130249023
3789,2022-03-24 07:30:00,30.20698356628418,[-0.80501527],31.011999130249023
3790,2022-03-24 07:40:00,30.20698356628418,[-0.80501527],31.011999130249023
3791,2022-03-24 07:50:00,30.20698356628418,[-0.80501527],31.011999130249023
3792,2022-03-24 08:00:00,30.16639518737793,[-0.84443873],31.010833740234375
3793,2022-03-24 08:10:00,30.16639518737793,[-0.84443873],31.010833740234375
3794,2022-03-24 08:20:00,30.16639518737793,[-0.84443873],31.010833740234375
3795,2022-03-24 08:30:00,30.16639518737793,[-0.84443873],31.010833740234375
3796,2022-03-24 08:40:00,30.16639518737793,[-0.84443873],31.010833740234375
3797,2022-03-24 08:50:00,30.16639518737793,[-0.84443873],31.010833740234375
3798,2022-03-24 09:00:00,30.00319480895996,[-1.1328056],31.13599967956543
3799,2022-03-24 09:10:00,30.00319480895996,[-1.1328056],31.13599967956543
3800,2022-03-24 09:20:00,30.00319480895996,[-1.1328056],31.13599967956543
3801,2022-03-24 09:30:00,30.00319480895996,[-1.1328056],31.13599967956543
3802,2022-03-24 09:40:00,30.00319480895996,[-1.1328056],31.13599967956543
3803,2022-03-24 09:50:00,30.00319480895996,[-1.1328056],31.13599967956543
3804,2022-03-24 10:00:00,30.068151473999023,[-0.83884877],30.906999588012695
3805,2022-03-24 10:10:00,30.068151473999023,[-0.83884877],30.906999588012695
3806,2022-03-24 10:20:00,30.068151473999023,[-0.83884877],30.906999588012695
3807,2022-03-24 10:30:00,30.068151473999023,[-0.83884877],30.906999588012695
3808,2022-03-24 10:40:00,30.068151473999023,[-0.83884877],30.906999588012695
3809,2022-03-24 10:50:00,30.068151473999023,[-0.83884877],30.906999588012695
3810,2022-03-24 11:00:00,29.673629760742188,[-0.94836915],30.621999740600586
3811,2022-03-24 11:10:00,29.673629760742188,[-0.94836915],30.621999740600586
3812,2022-03-24 11:20:00,29.673629760742188,[-0.94836915],30.621999740600586
3813,2022-03-24 11:30:00,29.673629760742188,[-0.94836915],30.621999740600586
3814,2022-03-24 11:40:00,29.673629760742188,[-0.94836915],30.621999740600586
3815,2022-03-24 11:50:00,29.673629760742188,[-0.94836915],30.621999740600586
3816,2022-03-24 12:00:00,29.998228073120117,[-0.64177096],30.639999389648438
3817,2022-03-24 12:10:00,29.998228073120117,[-0.64177096],30.639999389648438
3818,2022-03-24 12:20:00,29.998228073120117,[-0.64177096],30.639999389648438
3819,2022-03-24 12:30:00,29.998228073120117,[-0.64177096],30.639999389648438
3820,2022-03-24 12:40:00,29.998228073120117,[-0.64177096],30.639999389648438
3821,2022-03-24 12:50:00,29.998228073120117,[-0.64177096],30.639999389648438
3822,2022-03-24 13:00:00,29.811479568481445,[-0.80018616],30.611665725708008
3823,2022-03-24 13:10:00,29.811479568481445,[-0.80018616],30.611665725708008
3824,2022-03-24 13:20:00,29.811479568481445,[-0.80018616],30.611665725708008
3825,2022-03-24 13:30:00,29.811479568481445,[-0.80018616],30.611665725708008
3826,2022-03-24 13:40:00,29.811479568481445,[-0.80018616],30.611665725708008
3827,2022-03-24 13:50:00,29.811479568481445,[-0.80018616],30.611665725708008
3828,2022-03-24 14:00:00,30.43165397644043,[-0.14234515],30.573999404907227
3829,2022-03-24 14:10:00,30.43165397644043,[-0.14234515],30.573999404907227
3830,2022-03-24 14:20:00,30.43165397644043,[-0.14234515],30.573999404907227
3831,2022-03-24 14:30:00,30.43165397644043,[-0.14234515],30.573999404907227
3832,2022-03-24 14:40:00,30.43165397644043,[-0.14234515],30.573999404907227
3833,2022-03-24 14:50:00,30.43165397644043,[-0.14234515],30.573999404907227
3834,2022-03-24 15:00:00,31.703542709350586,[1.132544],30.570999145507812
3835,2022-03-24 15:10:00,31.703542709350586,[1.132544],30.570999145507812
3836,2022-03-24 15:20:00,31.703542709350586,[1.132544],30.570999145507812
3837,2022-03-24 15:30:00,31.703542709350586,[1.132544],30.570999145507812
3838,2022-03-24 15:40:00,31.703542709350586,[1.132544],30.570999145507812
3839,2022-03-24 15:50:00,31.703542709350586,[1.132544],30.570999145507812
3840,2022-03-24 16:00:00,29.40045928955078,[-1.0395406],30.440000534057617
3841,2022-03-24 16:10:00,29.40045928955078,[-1.0395406],30.440000534057617
3842,2022-03-24 16:20:00,29.40045928955078,[-1.0395406],30.440000534057617
3843,2022-03-24 16:30:00,29.40045928955078,[-1.0395406],30.440000534057617
3844,2022-03-24 16:40:00,29.40045928955078,[-1.0395406],30.440000534057617
3845,2022-03-24 16:50:00,29.40045928955078,[-1.0395406],30.440000534057617
3846,2022-03-24 17:00:00,29.28495979309082,[-1.1840409],30.4689998626709
3847,2022-03-24 17:10:00,29.28495979309082,[-1.1840409],30.4689998626709
3848,2022-03-24 17:20:00,29.28495979309082,[-1.1840409],30.4689998626709
3849,2022-03-24 17:30:00,29.28495979309082,[-1.1840409],30.4689998626709
3850,2022-03-24 17:40:00,29.28495979309082,[-1.1840409],30.4689998626709
3851,2022-03-24 17:50:00,29.28495979309082,[-1.1840409],30.4689998626709
